order,target,Time Completed,Event ID,Move Kind,Unit Category,Unit Nbr,From Position,From Slot,To Position,To Slot,Che-Put,Unit Arrival Postion,Unit O/B Actual Visit,Unit POD,Unit POL,Unit Type Height,Unit Type Length,Unit Type ISO,Unit Weight (kg),Unit Position,from_yard,from_bay,from_col,from_layer,Ship_id,to_bay,to_col,to_layer,cluster
984,984,25-02-27 2224,UNIT_YARD_MOVE,LOAD,EXPRT,MSDU6543005,Y-TSCT-5A8205.3,5A8205.3,Y-TSCT-Q06,5AA82,R351,T-TJCD1516-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,26140,V-AILK_009-181716,5A,82,5,3,V-AILK_009,18,17,16,21
985,985,25-02-27 2228,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU4513332,Y-TSCT-5A8205.2,5A8205.2,Y-TSCT-Q06,5AA82,R351,T-TJC93012-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,26140,V-AILK_009-181516,5A,82,5,2,V-AILK_009,18,15,16,21
986,986,25-02-27 2237,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU8257136,Y-TSCT-5A8203.4,5A8203.4,Y-TSCT-Q04,5AA82,R351,T-TJCD1019-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31560,V-AILK_009-421508,5A,82,3,4,V-AILK_009,42,15,8,21
987,987,25-02-27 2242,UNIT_YARD_MOVE,LOAD,EXPRT,TCLU5702498,Y-TSCT-5A8205.1,5A8205.1,Y-TSCT-Q06,5AA82,R351,T-TJCK2039-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,26280,V-AILK_009-181918,5A,82,5,1,V-AILK_009,18,19,18,21
988,988,25-02-27 2244,UNIT_YARD_MOVE,LOAD,EXPRT,CAIU4596420,Y-TSCT-5A8203.3,5A8203.3,Y-TSCT-Q04,5AA82,R351,T-TJCB0958-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31868,V-AILK_009-421308,5A,82,3,3,V-AILK_009,42,13,8,21
989,989,25-02-27 2246,UNIT_YARD_MOVE,LOAD,EXPRT,MSDU7889245,Y-TSCT-5A8203.2,5A8203.2,Y-TSCT-Q04,5AA82,R351,T-TJCK6238-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31924,V-AILK_009-421510,5A,82,3,2,V-AILK_009,42,15,10,21
990,990,25-02-27 2250,UNIT_YARD_MOVE,LOAD,EXPRT,CAIU8762494,Y-TSCT-5A8202.3,5A8202.3,Y-TSCT-Q04,5AA82,R351,T-TJCC5176-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31998,V-AILK_009-421110,5A,82,2,3,V-AILK_009,42,11,10,21
991,991,25-02-27 2252,UNIT_YARD_MOVE,LOAD,EXPRT,MEDU8769252,Y-TSCT-5A8202.2,5A8202.2,Y-TSCT-Q04,5AA82,R351,T-TJCK6995-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,32108,V-AILK_009-421512,5A,82,2,2,V-AILK_009,42,15,12,21
992,992,25-02-27 2254,UNIT_YARD_MOVE,LOAD,EXPRT,TGHU6410078,Y-TSCT-5A8202.1,5A8202.1,Y-TSCT-Q04,5AA82,R351,T-TJC91915-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31868,V-AILK_009-421312,5A,82,2,1,V-AILK_009,42,13,12,21
993,993,25-02-27 2256,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU7792987,Y-TSCT-5A8211.4,5A8211.4,Y-TSCT-Q04,5AA82,R351,T-TJCG1610-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,32064,V-AILK_009-421112,5A,82,11,4,V-AILK_009,42,11,12,21
994,994,25-02-27 2301,UNIT_YARD_MOVE,LOAD,EXPRT,MSDU7422733,Y-TSCT-5A8211.3,5A8211.3,Y-TSCT-Q04,5AA82,R351,T-TJC97372-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,32064,V-AILK_009-421514,5A,82,11,3,V-AILK_009,42,15,14,21
995,995,25-02-27 2304,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU8476290,Y-TSCT-5A8211.2,5A8211.2,Y-TSCT-Q04,5AA82,R351,T-TJCF1171-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,32064,V-AILK_009-421314,5A,82,11,2,V-AILK_009,42,13,14,21
996,996,25-02-27 2305,UNIT_YARD_MOVE,LOAD,EXPRT,TCNU2214630,Y-TSCT-5A8211.1,5A8211.1,Y-TSCT-Q04,5AA82,R351,T-TJCK6238-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31924,V-AILK_009-421114,5A,82,11,1,V-AILK_009,42,11,14,21
997,997,25-02-27 2307,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU8205180,Y-TSCT-5A8210.5,5A8210.5,Y-TSCT-Q04,5AA82,R351,T-TJC85679-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,32064,V-AILK_009-421516,5A,82,10,5,V-AILK_009,42,15,16,21
998,998,25-02-27 2309,UNIT_YARD_MOVE,LOAD,EXPRT,CAIU7419310,Y-TSCT-5A8210.4,5A8210.4,Y-TSCT-Q04,5AA82,R351,T-SDUU0305-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31974,V-AILK_009-421316,5A,82,10,4,V-AILK_009,42,13,16,21
999,999,25-02-27 2310,UNIT_YARD_MOVE,LOAD,EXPRT,MSDU6449093,Y-TSCT-5A8210.3,5A8210.3,Y-TSCT-Q04,5AA82,R351,T-TJCF1959-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,31924,V-AILK_009-421116,5A,82,10,3,V-AILK_009,42,11,16,21
1000,1000,25-02-27 2312,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU4311434,Y-TSCT-5A8207.5,5A8207.5,Y-TSCT-Q04,5AA82,R351,T-TJC93690-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,26280,V-AILK_009-421518,5A,82,7,5,V-AILK_009,42,15,18,21
1001,1001,25-02-27 2314,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU5007489,Y-TSCT-5A8210.2,5A8210.2,Y-TSCT-Q04,5AA82,R351,T-TJCA0310-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,32064,V-AILK_009-421318,5A,82,10,2,V-AILK_009,42,13,18,21
1002,1002,25-02-27 2316,UNIT_YARD_MOVE,LOAD,EXPRT,CAIU4923184,Y-TSCT-5A8210.1,5A8210.1,Y-TSCT-Q04,5AA82,R351,T-TJCK2070-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,30430,V-AILK_009-421118,5A,82,10,1,V-AILK_009,42,11,18,21
1003,1003,25-02-27 2319,UNIT_YARD_MOVE,LOAD,EXPRT,MSDU5687163,Y-TSCT-5A8204.2,5A8204.2,Y-TSCT-Q04,5AA82,R351,T-TJCK2959-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,19500,V-AILK_009-421520,5A,82,4,2,V-AILK_009,42,15,20,21
1004,1004,25-02-27 2324,UNIT_YARD_MOVE,LOAD,EXPRT,MSDU7253799,Y-TSCT-5A8207.2,5A8207.2,Y-TSCT-Q04,5AA82,R351,T-TJCK2082-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,26280,V-AILK_009-421320,5A,82,7,2,V-AILK_009,42,13,20,21
1005,1005,25-02-27 2327,UNIT_YARD_MOVE,LOAD,EXPRT,MSNU9544474,Y-TSCT-5A8207.1,5A8207.1,Y-TSCT-Q04,5AA82,R351,T-TJCA8771-2 (TQ),AILK_009,INMUN,CNTSN,NOM96,NOM40,45G1,26140,V-AILK_009-421120,5A,82,7,1,V-AILK_009,42,11,20,21
1006,1006,25-02-27 1358,UNIT_YARD_MOVE,LOAD,EXPRT,DFSU2465546,Y-TSCT-6A7508.5,6A7508.5,Y-TSCT-Q06,6AA75,R361,T-TJCK2577-1 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25788,V-AILK_009-170904,6A,75,8,5,V-AILK_009,17,9,4,3
1007,1007,25-02-27 1400,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3689184,Y-TSCT-6A7507.5,6A7507.5,Y-TSCT-Q06,6AA75,R361,T-TJCB1380-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-190904,6A,75,7,5,V-AILK_009,19,9,4,3
1008,1008,25-02-27 1407,UNIT_YARD_MOVE,LOAD,EXPRT,FSCU7494270,Y-TSCT-6A7506.2,6A7506.2,Y-TSCT-Q03,6AA75,R361,T-TJCK2070-2 (TQ),AILK_009,INNSA,CNTSN,NOM86,NOM20,22G1,29270,V-AILK_009-450908,6A,75,6,2,V-AILK_009,45,9,8,14
1009,1009,25-02-27 1414,UNIT_YARD_MOVE,LOAD,EXPRT,MEDU5185635,Y-TSCT-6A7506.1,6A7506.1,Y-TSCT-Q03,6AA75,R361,T-TJC55800-2 (TQ),AILK_009,INNSA,CNTSN,NOM86,NOM20,22G1,27270,V-AILK_009-450910,6A,75,6,1,V-AILK_009,45,9,10,14
1010,1010,25-02-27 1416,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU2638665,Y-TSCT-6A7504.1,6A7504.1,Y-TSCT-Q03,6AA75,R361,T-TJC93198-1 (TQ),AILK_009,INNSA,CNTSN,NOM86,NOM20,22G1,22380,V-AILK_009-470910,6A,75,4,1,V-AILK_009,47,9,10,14
1011,1011,25-02-27 1545,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU2996951,Y-TSCT-6A7508.4,6A7508.4,Y-TSCT-Q06,6AA75,R361,T-TJC93183-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25728,V-AILK_009-170906,6A,75,8,4,V-AILK_009,17,9,6,3
1012,1012,25-02-27 1548,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3688819,Y-TSCT-6A7507.4,6A7507.4,Y-TSCT-Q06,6AA75,R361,T-TJC75176-3 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-190906,6A,75,7,4,V-AILK_009,19,9,6,3
1013,1013,25-02-27 1612,UNIT_YARD_MOVE,LOAD,EXPRT,MSNU1773685,Y-TSCT-6A7509.5,6A7509.5,Y-TSCT-Q06,6AA75,R361,T-TJCA9969-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25731,V-AILK_009-171006,6A,75,9,5,V-AILK_009,17,10,6,3
1014,1014,25-02-27 1615,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3689179,Y-TSCT-6A7509.4,6A7509.4,Y-TSCT-Q06,6AA75,R361,T-TJC75176-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-191006,6A,75,9,4,V-AILK_009,19,10,6,3
1015,1015,25-02-27 1623,UNIT_YARD_MOVE,LOAD,EXPRT,MSNU2354662,Y-TSCT-6A7508.3,6A7508.3,Y-TSCT-Q06,6AA75,R361,T-TJCA7698-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25851,V-AILK_009-170908,6A,75,8,3,V-AILK_009,17,9,8,3
1016,1016,25-02-27 1625,UNIT_YARD_MOVE,LOAD,EXPRT,CAIU3679453,Y-TSCT-6A7507.3,6A7507.3,Y-TSCT-Q06,6AA75,R361,T-TJCA8771-3 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25828,V-AILK_009-190908,6A,75,7,3,V-AILK_009,19,9,8,3
1017,1017,25-02-27 1647,UNIT_YARD_MOVE,LOAD,EXPRT,MSNU3534020,Y-TSCT-6A7508.2,6A7508.2,Y-TSCT-Q06,6AA75,R361,T-TJCA3653-3 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25731,V-AILK_009-170910,6A,75,8,2,V-AILK_009,17,9,10,3
1018,1018,25-02-27 1652,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3686138,Y-TSCT-6A7507.2,6A7507.2,Y-TSCT-Q06,6AA75,R361,T-TJC97881-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-190910,6A,75,7,2,V-AILK_009,19,9,10,3
1019,1019,25-02-27 1721,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3684855,Y-TSCT-6A7509.3,6A7509.3,Y-TSCT-Q06,6AA75,R361,T-TJCB1380-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-171010,6A,75,9,3,V-AILK_009,17,10,10,3
1020,1020,25-02-27 1723,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3688681,Y-TSCT-6A7509.2,6A7509.2,Y-TSCT-Q06,6AA75,R361,T-TJCC6128-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-191010,6A,75,9,2,V-AILK_009,19,10,10,3
1021,1021,25-02-27 1724,UNIT_YARD_MOVE,LOAD,EXPRT,MSNU1803429,Y-TSCT-6A7508.1,6A7508.1,Y-TSCT-Q06,6AA75,R361,T-TJCK2073-1 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25731,V-AILK_009-170912,6A,75,8,1,V-AILK_009,17,9,12,3
1022,1022,25-02-27 1726,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3685810,Y-TSCT-6A7507.1,6A7507.1,Y-TSCT-Q06,6AA75,R361,T-TJC16537-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-190912,6A,75,7,1,V-AILK_009,19,9,12,3
1023,1023,25-02-27 1751,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3689116,Y-TSCT-6A7509.1,6A7509.1,Y-TSCT-Q06,6AA75,R361,T-HBJ1Z885-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-170812,6A,75,9,1,V-AILK_009,17,8,12,3
1024,1024,25-02-27 1753,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3689522,Y-TSCT-6A7510.5,6A7510.5,Y-TSCT-Q06,6AA75,R361,T-HBAKQ745-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-190812,6A,75,10,5,V-AILK_009,19,8,12,3
1025,1025,25-02-27 1845,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3681115,Y-TSCT-6B1910.5,6B1910.5,Y-TSCT-Q02,6BA19,R362,T-TJCB5612-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610202,6B,19,10,5,V-AILK_009,61,2,2,17
1026,1026,25-02-27 1846,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3685105,Y-TSCT-6B1909.5,6B1909.5,Y-TSCT-Q02,6BA19,R362,T-HBJ1A917-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630202,6B,19,9,5,V-AILK_009,63,2,2,17
1027,1027,25-02-27 1859,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3688974,Y-TSCT-6B1908.5,6B1908.5,Y-TSCT-Q02,6BA19,R362,T-TJC19336-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-610602,6B,19,8,5,V-AILK_009,61,6,2,17
1028,1028,25-02-27 1901,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3686077,Y-TSCT-6B1907.5,6B1907.5,Y-TSCT-Q02,6BA19,R362,T-TJC78381-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630602,6B,19,7,5,V-AILK_009,63,6,2,17
1029,1029,25-02-27 1903,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3681250,Y-TSCT-6B1911.4,6B1911.4,Y-TSCT-Q02,6BA19,R362,T-TJC92306-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-611002,6B,19,11,4,V-AILK_009,61,10,2,17
1030,1030,25-02-27 1906,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3681075,Y-TSCT-6B1910.4,6B1910.4,Y-TSCT-Q02,6BA19,R362,T-TJC79065-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-631002,6B,19,10,4,V-AILK_009,63,10,2,17
1031,1031,25-02-27 1908,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3685893,Y-TSCT-6B1909.4,6B1909.4,Y-TSCT-Q02,6BA19,R362,T-TJC75176-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610404,6B,19,9,4,V-AILK_009,61,4,4,17
1032,1032,25-02-27 1910,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3688212,Y-TSCT-6B1908.4,6B1908.4,Y-TSCT-Q02,6BA19,R362,T-TJCC0681-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-630404,6B,19,8,4,V-AILK_009,63,4,4,17
1033,1033,25-02-27 1912,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3683020,Y-TSCT-6B1907.4,6B1907.4,Y-TSCT-Q02,6BA19,R362,T-TJC92306-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610804,6B,19,7,4,V-AILK_009,61,8,4,17
1034,1034,25-02-27 1914,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3678699,Y-TSCT-6B1911.3,6B1911.3,Y-TSCT-Q02,6BA19,R362,T-TJC19336-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630804,6B,19,11,3,V-AILK_009,63,8,4,17
1035,1035,25-02-27 1916,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3679294,Y-TSCT-6B1910.3,6B1910.3,Y-TSCT-Q02,6BA19,R362,T-TJC98708-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610206,6B,19,10,3,V-AILK_009,61,2,6,17
1036,1036,25-02-27 1918,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3685532,Y-TSCT-6B1909.3,6B1909.3,Y-TSCT-Q02,6BA19,R362,T-TJC75715-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630206,6B,19,9,3,V-AILK_009,63,2,6,17
1037,1037,25-02-27 1926,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3684747,Y-TSCT-6B1908.3,6B1908.3,Y-TSCT-Q02,6BA19,R362,T-TJCL7169-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-610606,6B,19,8,3,V-AILK_009,61,6,6,17
1038,1038,25-02-27 1928,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3679740,Y-TSCT-6B1907.3,6B1907.3,Y-TSCT-Q02,6BA19,R362,T-TJC97006-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630606,6B,19,7,3,V-AILK_009,63,6,6,17
1039,1039,25-02-27 1930,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3680470,Y-TSCT-6B1911.2,6B1911.2,Y-TSCT-Q02,6BA19,R362,T-TJC75176-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-611006,6B,19,11,2,V-AILK_009,61,10,6,17
1040,1040,25-02-27 1933,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3681100,Y-TSCT-6B1910.2,6B1910.2,Y-TSCT-Q02,6BA19,R362,T-TJCB1380-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-631006,6B,19,10,2,V-AILK_009,63,10,6,17
1041,1041,25-02-27 1937,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3683139,Y-TSCT-6B1909.2,6B1909.2,Y-TSCT-Q02,6BA19,R362,T-TJCA8879-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610408,6B,19,9,2,V-AILK_009,61,4,8,17
1042,1042,25-02-27 1939,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3686499,Y-TSCT-6B1908.2,6B1908.2,Y-TSCT-Q02,6BA19,R362,T-TJCB5612-3 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-630408,6B,19,8,2,V-AILK_009,63,4,8,17
1043,1043,25-02-27 1947,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3677162,Y-TSCT-6B1907.2,6B1907.2,Y-TSCT-Q02,6BA19,R362,T-HBJ1Z885-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610808,6B,19,7,2,V-AILK_009,61,8,8,17
1044,1044,25-02-27 1949,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3688296,Y-TSCT-6B1911.1,6B1911.1,Y-TSCT-Q02,6BA19,R362,T-TJC75715-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-630808,6B,19,11,1,V-AILK_009,63,8,8,17
1045,1045,25-02-27 1951,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3679329,Y-TSCT-6B1910.1,6B1910.1,Y-TSCT-Q02,6BA19,R362,T-HBJ1A917-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610210,6B,19,10,1,V-AILK_009,61,2,10,17
1046,1046,25-02-27 1953,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3685450,Y-TSCT-6B1909.1,6B1909.1,Y-TSCT-Q02,6BA19,R362,T-TJCL7169-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630210,6B,19,9,1,V-AILK_009,63,2,10,17
1047,1047,25-02-27 2000,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3686502,Y-TSCT-6B1908.1,6B1908.1,Y-TSCT-Q02,6BA19,R362,T-TJC97006-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25805,V-AILK_009-610610,6B,19,8,1,V-AILK_009,61,6,10,17
1048,1048,25-02-27 2002,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3685949,Y-TSCT-6B1907.1,6B1907.1,Y-TSCT-Q02,6BA19,R362,T-TJC75667-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630610,6B,19,7,1,V-AILK_009,63,6,10,17
1049,1049,25-02-27 2004,UNIT_YARD_MOVE,LOAD,EXPRT,FCIU6529835,Y-TSCT-6B1906.3,6B1906.3,Y-TSCT-Q02,6BA19,R362,T-TJCB0787-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,30400,V-AILK_009-611010,6B,19,6,3,V-AILK_009,61,10,10,17
1050,1050,25-02-27 2007,UNIT_YARD_MOVE,LOAD,EXPRT,MSBU1297745,Y-TSCT-6B1906.2,6B1906.2,Y-TSCT-Q02,6BA19,R362,T-TJCX1661-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,30400,V-AILK_009-631010,6B,19,6,2,V-AILK_009,63,10,10,17
1051,1051,25-02-27 2009,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3686884,Y-TSCT-6B1906.1,6B1906.1,Y-TSCT-Q02,6BA19,R362,T-TJCK6016-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,29712,V-AILK_009-610412,6B,19,6,1,V-AILK_009,61,4,12,17
1052,1052,25-02-27 2011,UNIT_YARD_MOVE,LOAD,EXPRT,GLDU3921308,Y-TSCT-6B1905.5,6B1905.5,Y-TSCT-Q02,6BA19,R362,T-TJC16707-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,26130,V-AILK_009-630412,6B,19,5,5,V-AILK_009,63,4,12,17
1053,1053,25-02-27 2209,UNIT_YARD_MOVE,LOAD,EXPRT,MEDU6988349,Y-TSCT-6B1905.4,6B1905.4,Y-TSCT-Q02,6BA19,R362,T-TJCK6816-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25890,V-AILK_009-610578,6B,19,5,4,V-AILK_009,61,5,78,17
1054,1054,25-02-27 2211,UNIT_YARD_MOVE,LOAD,EXPRT,MSDU2084802,Y-TSCT-6B1905.3,6B1905.3,Y-TSCT-Q02,6BA19,R362,T-TJC15582-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25070,V-AILK_009-630578,6B,19,5,3,V-AILK_009,63,5,78,17
1055,1055,25-02-27 2216,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3679083,Y-TSCT-6B1905.2,6B1905.2,Y-TSCT-Q02,6BA19,R362,T-HBJ1A917-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-610078,6B,19,5,2,V-AILK_009,61,0,78,17
1056,1056,25-02-27 2218,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3680588,Y-TSCT-6B1905.1,6B1905.1,Y-TSCT-Q02,6BA19,R362,T-TJC75176-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630078,6B,19,5,1,V-AILK_009,63,0,78,17
1057,1057,25-02-27 2220,UNIT_YARD_MOVE,LOAD,EXPRT,TEMU5379232,Y-TSCT-6B1904.5,6B1904.5,Y-TSCT-Q02,6BA19,R362,T-TJC11531-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,28780,V-AILK_009-630778,6B,19,4,5,V-AILK_009,63,7,78,17
1058,1058,25-02-27 2232,UNIT_YARD_MOVE,LOAD,EXPRT,MEDU3699208,Y-TSCT-6B1904.4,6B1904.4,Y-TSCT-Q02,6BA19,R362,T-TJCK2568-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,26580,V-AILK_009-610678,6B,19,4,4,V-AILK_009,61,6,78,17
1059,1059,25-02-27 2234,UNIT_YARD_MOVE,LOAD,EXPRT,TLLU3434774,Y-TSCT-6B1904.3,6B1904.3,Y-TSCT-Q02,6BA19,R362,T-TJCB5220-3 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,26520,V-AILK_009-630678,6B,19,4,3,V-AILK_009,63,6,78,17
1060,1060,25-02-27 2303,UNIT_YARD_MOVE,LOAD,EXPRT,MSMU3686821,Y-TSCT-6B1904.1,6B1904.1,Y-TSCT-Q02,6BA19,R362,T-TJCA8879-2 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,25810,V-AILK_009-630380,6B,19,4,1,V-AILK_009,63,3,80,17
1061,1061,25-02-27 2307,UNIT_YARD_MOVE,LOAD,EXPRT,MEDU2726335,Y-TSCT-7A2501.1,7A2501.1,Y-TSCT-Q02,7AA25,R371,T-TJCK2230-1 (TQ),AILK_009,IQUQ2,CNTSN,NOM86,NOM20,22G1,28000,V-AILK_009-610080,7A,25,1,1,V-AILK_009,61,0,80,10
